condition,policy,switch_latency,n,safe_success_mean,safe_success_ci95,final_success_mean,harmful_contact_mean,harmful_contact_ci95,late_switch_mean,late_switch_ci95,early_false_switch_mean,early_false_switch_ci95,deadline_violation_mean,deadline_violation_ci95,avoidable_lateness_mean,impulse_mean,expected_cost_mean,impulse_p90,expected_cost_p90
early_cue,calibrated_deadline_guard,0.0,240,0.975,0.019753,0.95,0.025,0.019753,0.0125,0.014056,0.025,0.019753,0.0,0.0,0.0,0.190192,0.096735,0.236391,0.042552
early_cue,calibrated_deadline_guard,0.03,240,0.979167,0.01807,0.954167,0.020833,0.01807,0.008333,0.011501,0.020833,0.01807,0.0,0.0,0.0,0.184065,0.083965,0.233169,0.041971
early_cue,calibrated_deadline_guard,0.06,240,0.966667,0.022711,0.929167,0.029167,0.02129,0.016667,0.016197,0.033333,0.022711,0.0,0.0,0.0,0.195412,0.117466,0.241151,0.043403
early_cue,calibrated_deadline_guard,0.09,240,0.975,0.019753,0.954167,0.025,0.019753,0.025,0.019753,0.020833,0.01807,0.004167,0.00815,0.0125,0.19843,0.131134,0.227264,0.040907
early_cue,calibrated_deadline_guard,0.12,240,0.920833,0.03416,0.883333,0.079167,0.03416,0.058333,0.029652,0.058333,0.029652,0.020833,0.01807,0.016667,0.245314,0.280406,0.25044,0.04508
early_cue,calibrated_deadline_guard,0.16,240,0.8375,0.046673,0.820833,0.1625,0.046673,0.158333,0.046186,0.0125,0.014056,0.15,0.045176,0.0375,0.397266,0.569216,1.597843,3.258548
early_cue,calibrated_deadline_guard,0.2,240,0.716667,0.057011,0.691667,0.283333,0.057011,0.279167,0.056754,0.029167,0.02129,0.254167,0.055085,0.041667,0.562468,0.964578,1.682342,3.605032
early_cue,contact_reactive,0.0,240,1.0,0.0,0.9625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168846,0.030392,0.22824,0.041085
early_cue,contact_reactive,0.03,240,0.166667,0.04715,0.3,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.113072,2.758686,1.524826,4.059055
early_cue,contact_reactive,0.06,240,0.166667,0.04715,0.291667,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.148287,2.765025,1.579469,4.066219
early_cue,contact_reactive,0.09,240,0.166667,0.04715,0.283333,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.174753,2.769789,1.592523,4.073796
early_cue,contact_reactive,0.12,240,0.166667,0.04715,0.266667,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.2079,2.775755,1.661346,4.077059
early_cue,contact_reactive,0.16,240,0.166667,0.04715,0.241667,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.254483,2.78414,1.716745,4.093038
early_cue,contact_reactive,0.2,240,0.166667,0.04715,0.270833,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.289198,2.790389,1.761242,4.097472
early_cue,deadline_threshold,0.0,240,0.9625,0.024036,0.945833,0.0375,0.024036,0.016667,0.016197,0.0375,0.024036,0.0,0.0,0.0,0.19331,0.127296,0.228193,0.041072
early_cue,deadline_threshold,0.03,240,0.966667,0.022711,0.941667,0.029167,0.02129,0.016667,0.016197,0.033333,0.022711,0.0,0.0,0.0,0.194812,0.118399,0.240792,0.043342
early_cue,deadline_threshold,0.06,240,0.95,0.027574,0.929167,0.045833,0.026458,0.025,0.019753,0.05,0.027574,0.0,0.0,0.004167,0.206786,0.164513,0.244547,0.044021
early_cue,deadline_threshold,0.09,240,0.958333,0.025282,0.916667,0.041667,0.025282,0.0375,0.024036,0.0375,0.024036,0.004167,0.00815,0.016667,0.212033,0.185874,0.237121,0.04268
early_cue,deadline_threshold,0.12,240,0.9,0.037955,0.879167,0.095833,0.037242,0.070833,0.032458,0.083333,0.034968,0.016667,0.016197,0.020833,0.256869,0.34582,0.304,0.154725
early_cue,deadline_threshold,0.16,240,0.833333,0.04715,0.816667,0.1625,0.046673,0.15,0.045176,0.0375,0.024036,0.129167,0.042432,0.045833,0.385651,0.571292,1.492767,3.284801
early_cue,deadline_threshold,0.2,240,0.7125,0.057261,0.675,0.283333,0.057011,0.2625,0.055667,0.054167,0.028637,0.233333,0.053511,0.033333,0.551228,0.943596,1.6512,3.599713
early_cue,fixed_nominal,0.0,240,0.166667,0.04715,0.166667,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.0,0.0,0.0,1.085773,2.753773,1.521338,4.059977
early_cue,fixed_nominal,0.03,240,0.166667,0.04715,0.175,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.111578,2.758417,1.521481,4.065455
early_cue,fixed_nominal,0.06,240,0.166667,0.04715,0.1875,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.132272,2.762142,1.580777,4.064414
early_cue,fixed_nominal,0.09,240,0.166667,0.04715,0.179167,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.172569,2.769396,1.636308,4.07435
early_cue,fixed_nominal,0.12,240,0.166667,0.04715,0.170833,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.204168,2.775084,1.636708,4.078005
early_cue,fixed_nominal,0.16,240,0.166667,0.04715,0.166667,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.25567,2.784354,1.713172,4.091497
early_cue,fixed_nominal,0.2,240,0.166667,0.04715,0.170833,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.282641,2.789209,1.726628,4.097557
early_cue,oracle_precontact,0.0,240,1.0,0.0,0.945833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169706,0.030547,0.231522,0.041673
early_cue,oracle_precontact,0.03,240,1.0,0.0,0.941667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168615,0.030351,0.229131,0.041242
early_cue,oracle_precontact,0.06,240,1.0,0.0,0.954167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167895,0.030221,0.221345,0.039844
early_cue,oracle_precontact,0.09,240,1.0,0.0,0.9625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171606,0.030889,0.230603,0.041505
early_cue,oracle_precontact,0.12,240,1.0,0.0,0.970833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171533,0.030876,0.2263,0.040734
early_cue,oracle_precontact,0.16,240,1.0,0.0,0.966667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170461,0.030683,0.237774,0.0428
early_cue,oracle_precontact,0.2,240,1.0,0.0,0.966667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16996,0.030593,0.23912,0.043045
early_cue,posterior_fixed,0.0,240,0.991667,0.011501,0.975,0.008333,0.011501,0.0,0.0,0.008333,0.011501,0.0,0.0,0.0,0.172317,0.042684,0.219335,0.039477
early_cue,posterior_fixed,0.03,240,0.9875,0.014056,0.954167,0.0125,0.014056,0.004167,0.00815,0.0125,0.014056,0.0,0.0,0.0,0.179263,0.060601,0.231085,0.041596
early_cue,posterior_fixed,0.06,240,0.979167,0.01807,0.966667,0.020833,0.01807,0.0125,0.014056,0.020833,0.01807,0.0,0.0,0.0,0.183403,0.089679,0.238014,0.042843
early_cue,posterior_fixed,0.09,240,0.979167,0.01807,0.9375,0.020833,0.01807,0.020833,0.01807,0.020833,0.01807,0.008333,0.011501,0.0125,0.19108,0.115644,0.22963,0.041331
early_cue,posterior_fixed,0.12,240,0.958333,0.025282,0.933333,0.0375,0.024036,0.029167,0.02129,0.029167,0.02129,0.033333,0.022711,0.008333,0.21271,0.153288,0.238494,0.042926
early_cue,posterior_fixed,0.16,240,0.833333,0.04715,0.808333,0.166667,0.04715,0.1625,0.046673,0.004167,0.00815,0.166667,0.04715,0.070833,0.405529,0.585703,1.603008,3.289692
early_cue,posterior_fixed,0.2,240,0.683333,0.058853,0.654167,0.316667,0.058853,0.316667,0.058853,0.008333,0.011501,0.3125,0.058642,0.095833,0.626335,1.097949,1.711233,3.705307
early_cue,posterior_tuned,0.0,240,0.954167,0.026458,0.933333,0.041667,0.025282,0.020833,0.01807,0.045833,0.026458,0.0,0.0,0.0,0.20375,0.150008,0.236964,0.042651
early_cue,posterior_tuned,0.03,240,0.966667,0.022711,0.933333,0.033333,0.022711,0.016667,0.016197,0.033333,0.022711,0.0,0.0,0.0,0.193786,0.122382,0.240291,0.043255
early_cue,posterior_tuned,0.06,240,0.9625,0.024036,0.945833,0.033333,0.022711,0.016667,0.016197,0.0375,0.024036,0.0,0.0,0.0,0.199656,0.124063,0.242709,0.043691
early_cue,posterior_tuned,0.09,240,0.958333,0.025282,0.920833,0.0375,0.024036,0.033333,0.022711,0.041667,0.025282,0.004167,0.00815,0.0125,0.206455,0.179037,0.239674,0.043146
early_cue,posterior_tuned,0.12,240,0.916667,0.034968,0.9,0.079167,0.03416,0.058333,0.029652,0.070833,0.032458,0.020833,0.01807,0.020833,0.247258,0.297631,0.26461,0.047627
early_cue,posterior_tuned,0.16,240,0.829167,0.047617,0.791667,0.170833,0.047617,0.154167,0.045687,0.029167,0.02129,0.154167,0.045687,0.05,0.396412,0.584896,1.576541,3.290506
early_cue,posterior_tuned,0.2,240,0.683333,0.058853,0.670833,0.316667,0.058853,0.295833,0.057745,0.029167,0.02129,0.291667,0.057506,0.075,0.614655,1.058346,1.710039,3.700378
early_cue,risk_guard,0.0,240,0.779167,0.05248,0.766667,0.179167,0.048518,0.125,0.041842,0.220833,0.05248,0.0,0.0,0.0,0.32692,0.65697,0.881071,3.564763
early_cue,risk_guard,0.03,240,0.8,0.050607,0.775,0.170833,0.047617,0.1375,0.043569,0.2,0.050607,0.0,0.0,0.004167,0.328869,0.664821,1.025108,3.592013
early_cue,risk_guard,0.06,240,0.779167,0.05248,0.766667,0.208333,0.051381,0.141667,0.044118,0.220833,0.05248,0.0,0.0,0.0,0.345915,0.717681,1.017857,3.605195
early_cue,risk_guard,0.09,240,0.820833,0.048518,0.804167,0.166667,0.04715,0.108333,0.039322,0.179167,0.048518,0.0,0.0,0.0,0.315709,0.577452,1.008347,3.571106
early_cue,risk_guard,0.12,240,0.775,0.052831,0.754167,0.220833,0.05248,0.141667,0.044118,0.225,0.052831,0.0,0.0,0.0,0.352518,0.729912,0.997456,3.934029
early_cue,risk_guard,0.16,240,0.720833,0.056754,0.733333,0.270833,0.056223,0.208333,0.051381,0.204167,0.050998,0.075,0.033324,0.004167,0.451103,0.92349,1.250224,3.958517
early_cue,risk_guard,0.2,240,0.625,0.06125,0.608333,0.375,0.06125,0.304167,0.058205,0.175,0.048072,0.2,0.050607,0.004167,0.614988,1.221531,1.639993,3.757771
early_cue,v2_guard,0.0,240,0.9875,0.014056,0.925,0.004167,0.00815,0.0,0.0,0.0125,0.014056,0.0,0.0,0.0,0.175436,0.045746,0.232843,0.041913
early_cue,v2_guard,0.03,240,0.9875,0.014056,0.9375,0.008333,0.011501,0.008333,0.011501,0.0125,0.014056,0.0,0.0,0.0,0.181456,0.070162,0.235378,0.042367
early_cue,v2_guard,0.06,240,0.979167,0.01807,0.945833,0.020833,0.01807,0.0125,0.014056,0.020833,0.01807,0.0,0.0,0.0,0.185127,0.089989,0.233682,0.042067
early_cue,v2_guard,0.09,240,0.975,0.019753,0.933333,0.025,0.019753,0.025,0.019753,0.020833,0.01807,0.004167,0.00815,0.016667,0.200134,0.131441,0.239071,0.043032
early_cue,v2_guard,0.12,240,0.945833,0.028637,0.916667,0.05,0.027574,0.041667,0.025282,0.016667,0.016197,0.0375,0.024036,0.029167,0.229826,0.183868,0.239837,0.043167
early_cue,v2_guard,0.16,240,0.791667,0.051381,0.766667,0.208333,0.051381,0.204167,0.050998,0.004167,0.00815,0.204167,0.050998,0.108333,0.46048,0.712678,1.637458,3.292472
early_cue,v2_guard,0.2,240,0.666667,0.059641,0.65,0.333333,0.059641,0.333333,0.059641,0.008333,0.011501,0.325,0.059258,0.1125,0.64318,1.150773,1.693787,3.704881
high_noise,calibrated_deadline_guard,0.0,240,0.941667,0.029652,0.9125,0.058333,0.029652,0.045833,0.026458,0.054167,0.028637,0.0,0.0,0.0,0.215251,0.232079,0.24613,0.044305
high_noise,calibrated_deadline_guard,0.03,240,0.925,0.033324,0.891667,0.066667,0.031559,0.0625,0.030625,0.0625,0.030625,0.0125,0.014056,0.016667,0.233641,0.286847,0.256268,0.046125
high_noise,calibrated_deadline_guard,0.06,240,0.854167,0.044653,0.825,0.145833,0.044653,0.141667,0.044118,0.029167,0.02129,0.116667,0.040615,0.045833,0.338344,0.497985,1.266399,2.970919
high_noise,calibrated_deadline_guard,0.09,240,0.708333,0.057506,0.695833,0.291667,0.057506,0.266667,0.055948,0.070833,0.032458,0.220833,0.05248,0.075,0.515438,0.964654,1.514836,3.577231
high_noise,calibrated_deadline_guard,0.12,240,0.579167,0.062461,0.5625,0.420833,0.062461,0.4125,0.062283,0.033333,0.022711,0.3875,0.061637,0.091667,0.700766,1.405513,1.586291,3.691069
high_noise,calibrated_deadline_guard,0.16,240,0.466667,0.063118,0.454167,0.533333,0.063118,0.533333,0.063118,0.025,0.019753,0.508333,0.06325,0.0625,0.873478,1.803893,1.682422,4.091336
high_noise,calibrated_deadline_guard,0.2,240,0.391667,0.061756,0.375,0.608333,0.061756,0.6,0.061981,0.020833,0.01807,0.5875,0.062283,0.079167,1.003293,2.047676,1.774902,4.107279
high_noise,contact_reactive,0.0,240,1.0,0.0,0.966667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167568,0.030162,0.222061,0.039973
high_noise,contact_reactive,0.03,240,0.166667,0.04715,0.270833,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.113272,2.758722,1.536061,4.063227
high_noise,contact_reactive,0.06,240,0.166667,0.04715,0.266667,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.134431,2.762531,1.554583,4.063983
high_noise,contact_reactive,0.09,240,0.166667,0.04715,0.341667,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.169661,2.768873,1.588149,4.072784
high_noise,contact_reactive,0.12,240,0.166667,0.04715,0.283333,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.206284,2.775465,1.632718,4.084129
high_noise,contact_reactive,0.16,240,0.166667,0.04715,0.279167,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.25,2.783333,1.703832,4.092926
high_noise,contact_reactive,0.2,240,0.166667,0.04715,0.283333,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.283022,2.789277,1.74595,4.10261
high_noise,deadline_threshold,0.0,240,0.916667,0.034968,0.8875,0.070833,0.032458,0.054167,0.028637,0.079167,0.03416,0.0,0.0,0.0,0.230038,0.286407,0.2496,0.044924
high_noise,deadline_threshold,0.03,240,0.9125,0.03575,0.875,0.079167,0.03416,0.070833,0.032458,0.079167,0.03416,0.008333,0.011501,0.016667,0.243552,0.336131,0.269556,0.048521
high_noise,deadline_threshold,0.06,240,0.854167,0.044653,0.825,0.145833,0.044653,0.141667,0.044118,0.041667,0.025282,0.104167,0.038648,0.045833,0.331676,0.506993,1.247962,3.020672
high_noise,deadline_threshold,0.09,240,0.729167,0.056223,0.708333,0.258333,0.055379,0.241667,0.054161,0.091667,0.036507,0.179167,0.048518,0.075,0.48439,0.897607,1.49855,3.582218
high_noise,deadline_threshold,0.12,240,0.620833,0.061384,0.595833,0.379167,0.061384,0.370833,0.061111,0.041667,0.025282,0.3375,0.059825,0.070833,0.645815,1.272496,1.579927,3.689936
high_noise,deadline_threshold,0.16,240,0.4875,0.063239,0.475,0.508333,0.06325,0.508333,0.06325,0.033333,0.022711,0.479167,0.063204,0.054167,0.839212,1.724808,1.662878,4.091604
high_noise,deadline_threshold,0.2,240,0.395833,0.061871,0.3875,0.604167,0.061871,0.5875,0.062283,0.041667,0.025282,0.5625,0.062763,0.070833,0.989874,2.026302,1.771359,4.116124
high_noise,fixed_nominal,0.0,240,0.166667,0.04715,0.175,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.0,0.0,0.0,1.082768,2.753231,1.494164,4.055858
high_noise,fixed_nominal,0.03,240,0.166667,0.04715,0.154167,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.115466,2.759117,1.525725,4.067093
high_noise,fixed_nominal,0.06,240,0.166667,0.04715,0.170833,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.1418,2.763857,1.585935,4.072798
high_noise,fixed_nominal,0.09,240,0.166667,0.04715,0.179167,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.171027,2.769119,1.594678,4.066664
high_noise,fixed_nominal,0.12,240,0.166667,0.04715,0.158333,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.204575,2.775157,1.628341,4.085576
high_noise,fixed_nominal,0.16,240,0.166667,0.04715,0.166667,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.254072,2.784066,1.702622,4.096937
high_noise,fixed_nominal,0.2,240,0.166667,0.04715,0.158333,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.290348,2.790596,1.723071,4.101492
high_noise,oracle_precontact,0.0,240,1.0,0.0,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17189,0.03094,0.229342,0.041279
high_noise,oracle_precontact,0.03,240,1.0,0.0,0.9625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172776,0.0311,0.236477,0.042566
high_noise,oracle_precontact,0.06,240,1.0,0.0,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172015,0.030963,0.232554,0.041862
high_noise,oracle_precontact,0.09,240,1.0,0.0,0.941667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168829,0.030389,0.227817,0.041007
high_noise,oracle_precontact,0.12,240,1.0,0.0,0.970833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171894,0.030941,0.230926,0.041565
high_noise,oracle_precontact,0.16,240,1.0,0.0,0.966667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169842,0.030572,0.232808,0.041908
high_noise,oracle_precontact,0.2,240,1.0,0.0,0.966667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172386,0.031029,0.228545,0.041136
high_noise,posterior_fixed,0.0,240,0.9625,0.024036,0.908333,0.0375,0.024036,0.033333,0.022711,0.033333,0.022711,0.0125,0.014056,0.0,0.204808,0.171032,0.234247,0.042161
high_noise,posterior_fixed,0.03,240,0.954167,0.026458,0.908333,0.0375,0.024036,0.033333,0.022711,0.029167,0.02129,0.029167,0.02129,0.016667,0.208763,0.166744,0.245228,0.04414
high_noise,posterior_fixed,0.06,240,0.808333,0.049799,0.779167,0.191667,0.049799,0.1875,0.049381,0.025,0.019753,0.220833,0.05248,0.108333,0.405108,0.685836,1.450037,3.331391
high_noise,posterior_fixed,0.09,240,0.65,0.060345,0.629167,0.345833,0.060177,0.3375,0.059825,0.025,0.019753,0.341667,0.060003,0.195833,0.612874,1.196567,1.598187,3.694787
high_noise,posterior_fixed,0.12,240,0.5,0.063259,0.4875,0.5,0.063259,0.495833,0.063257,0.016667,0.016197,0.5125,0.063239,0.204167,0.823783,1.708906,1.658897,4.067215
high_noise,posterior_fixed,0.16,240,0.391667,0.061756,0.391667,0.608333,0.061756,0.608333,0.061756,0.0125,0.014056,0.608333,0.061756,0.166667,0.985879,2.081208,1.710987,4.095641
high_noise,posterior_fixed,0.2,240,0.354167,0.060508,0.3625,0.645833,0.060508,0.645833,0.060508,0.008333,0.011501,0.65,0.060345,0.141667,1.055308,2.198497,1.762418,4.102408
high_noise,posterior_tuned,0.0,240,0.9,0.037955,0.8875,0.095833,0.037242,0.066667,0.031559,0.1,0.037955,0.004167,0.00815,0.0,0.248705,0.357266,0.30705,0.15527
high_noise,posterior_tuned,0.03,240,0.895833,0.038648,0.866667,0.095833,0.037242,0.079167,0.03416,0.1,0.037955,0.0125,0.014056,0.016667,0.255201,0.388228,0.472035,1.084964
high_noise,posterior_tuned,0.06,240,0.8625,0.043569,0.833333,0.1375,0.043569,0.120833,0.041236,0.070833,0.032458,0.1,0.037955,0.0375,0.3085,0.489696,0.961951,3.035922
high_noise,posterior_tuned,0.09,240,0.720833,0.056754,0.695833,0.270833,0.056223,0.254167,0.055085,0.091667,0.036507,0.2125,0.051755,0.095833,0.502314,0.981458,1.555226,3.727411
high_noise,posterior_tuned,0.12,240,0.5875,0.062283,0.570833,0.4125,0.062283,0.391667,0.061756,0.054167,0.028637,0.3875,0.061637,0.091667,0.686328,1.393747,1.632798,3.96544
high_noise,posterior_tuned,0.16,240,0.441667,0.062827,0.433333,0.558333,0.062827,0.545833,0.062992,0.0375,0.024036,0.566667,0.062694,0.095833,0.906428,1.89899,1.670163,4.097115
high_noise,posterior_tuned,0.2,240,0.3875,0.061637,0.395833,0.6125,0.061637,0.595833,0.062086,0.041667,0.025282,0.616667,0.061513,0.083333,1.006306,2.075302,1.797488,4.110932
high_noise,risk_guard,0.0,240,0.741667,0.055379,0.741667,0.220833,0.05248,0.183333,0.048955,0.258333,0.055379,0.0,0.0,0.0,0.368855,0.88806,1.046635,4.179878
high_noise,risk_guard,0.03,240,0.7625,0.05384,0.754167,0.229167,0.053175,0.154167,0.045687,0.2375,0.05384,0.0,0.0,0.0,0.350908,0.77608,0.950736,3.977344
high_noise,risk_guard,0.06,240,0.754167,0.054476,0.7125,0.229167,0.053175,0.183333,0.048955,0.204167,0.050998,0.041667,0.025282,0.0,0.382115,0.806281,1.057282,3.610701
high_noise,risk_guard,0.09,240,0.6875,0.058642,0.675,0.3,0.057978,0.25,0.054784,0.2375,0.05384,0.075,0.033324,0.004167,0.464909,1.0691,1.279545,3.973796
high_noise,risk_guard,0.12,240,0.595833,0.062086,0.583333,0.395833,0.061871,0.3625,0.06082,0.158333,0.046186,0.245833,0.054476,0.004167,0.625704,1.36346,1.552598,3.971531
high_noise,risk_guard,0.16,240,0.479167,0.063204,0.479167,0.508333,0.06325,0.491667,0.06325,0.120833,0.041236,0.4,0.061981,0.008333,0.820458,1.748932,1.686225,4.131334
high_noise,risk_guard,0.2,240,0.408333,0.062187,0.404167,0.583333,0.062374,0.541667,0.063039,0.120833,0.041236,0.470833,0.063151,0.0,0.931991,1.95755,1.718581,4.126313
high_noise,v2_guard,0.0,240,0.933333,0.031559,0.908333,0.066667,0.031559,0.058333,0.029652,0.058333,0.029652,0.0,0.0,0.0,0.225651,0.273534,0.246077,0.044291
high_noise,v2_guard,0.03,240,0.920833,0.03416,0.904167,0.079167,0.03416,0.066667,0.031559,0.041667,0.025282,0.0375,0.024036,0.041667,0.252466,0.298777,0.25028,0.045055
high_noise,v2_guard,0.06,240,0.741667,0.055379,0.729167,0.258333,0.055379,0.254167,0.055085,0.025,0.019753,0.233333,0.053511,0.175,0.481323,0.899138,1.477569,3.6663
high_noise,v2_guard,0.09,240,0.633333,0.060968,0.620833,0.366667,0.060968,0.35,0.060345,0.025,0.019753,0.341667,0.060003,0.204167,0.630767,1.233746,1.598885,3.687991
high_noise,v2_guard,0.12,240,0.491667,0.06325,0.4875,0.508333,0.06325,0.508333,0.06325,0.0125,0.014056,0.495833,0.063257,0.216667,0.835145,1.725951,1.630679,4.075388
high_noise,v2_guard,0.16,240,0.4,0.061981,0.4,0.6,0.061981,0.595833,0.062086,0.025,0.019753,0.575,0.062543,0.15,0.966205,2.051,1.711783,4.094691
high_noise,v2_guard,0.2,240,0.3375,0.059825,0.316667,0.6625,0.059825,0.6625,0.059825,0.008333,0.011501,0.654167,0.060177,0.158333,1.085,2.246134,1.7507,4.096291
late_cue,calibrated_deadline_guard,0.0,240,0.941667,0.029652,0.9125,0.054167,0.028637,0.0375,0.024036,0.054167,0.028637,0.0,0.0,0.0,0.215164,0.214355,0.240613,0.043314
late_cue,calibrated_deadline_guard,0.03,240,0.716667,0.057011,0.704167,0.270833,0.056223,0.254167,0.055085,0.041667,0.025282,0.241667,0.054161,0.070833,0.490609,0.893518,1.463152,3.26549
late_cue,calibrated_deadline_guard,0.06,240,0.416667,0.062374,0.420833,0.583333,0.062374,0.579167,0.062461,0.020833,0.01807,0.5625,0.062763,0.054167,0.863452,1.939588,1.565399,3.902892
late_cue,calibrated_deadline_guard,0.09,240,0.320833,0.059058,0.291667,0.675,0.059258,0.675,0.059258,0.0125,0.014056,0.666667,0.059641,0.016667,0.999382,2.260097,1.589757,4.074729
late_cue,calibrated_deadline_guard,0.12,240,0.266667,0.055948,0.266667,0.733333,0.055948,0.733333,0.055948,0.004167,0.00815,0.729167,0.056223,0.020833,1.086894,2.436682,1.633644,4.083767
late_cue,calibrated_deadline_guard,0.16,240,0.179167,0.048518,0.170833,0.820833,0.048518,0.820833,0.048518,0.0,0.0,0.820833,0.048518,0.029167,1.237968,2.741168,1.729444,4.099481
late_cue,calibrated_deadline_guard,0.2,240,0.166667,0.04715,0.179167,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.287231,2.790035,1.738742,4.103096
late_cue,contact_reactive,0.0,240,1.0,0.0,0.966667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17155,0.030879,0.229293,0.041276
late_cue,contact_reactive,0.03,240,0.166667,0.04715,0.341667,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.108976,2.757949,1.524355,4.058486
late_cue,contact_reactive,0.06,240,0.166667,0.04715,0.291667,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.143889,2.764233,1.581418,4.075909
late_cue,contact_reactive,0.09,240,0.166667,0.04715,0.283333,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.173296,2.769527,1.594598,4.076662
late_cue,contact_reactive,0.12,240,0.166667,0.04715,0.308333,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.20735,2.775656,1.64535,4.084605
late_cue,contact_reactive,0.16,240,0.166667,0.04715,0.258333,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.238948,2.781344,1.715084,4.096009
late_cue,contact_reactive,0.2,240,0.166667,0.04715,0.275,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.286076,2.789827,1.749403,4.10322
late_cue,deadline_threshold,0.0,240,0.925,0.033324,0.883333,0.058333,0.029652,0.05,0.027574,0.070833,0.032458,0.0,0.0,0.0,0.227721,0.269115,0.256678,0.0462
late_cue,deadline_threshold,0.03,240,0.741667,0.055379,0.733333,0.241667,0.054161,0.225,0.052831,0.05,0.027574,0.208333,0.051381,0.058333,0.454698,0.809554,1.423606,3.253211
late_cue,deadline_threshold,0.06,240,0.4125,0.062283,0.408333,0.583333,0.062374,0.579167,0.062461,0.033333,0.022711,0.554167,0.062886,0.083333,0.859673,1.948074,1.567493,3.903982
late_cue,deadline_threshold,0.09,240,0.325,0.059258,0.341667,0.675,0.059258,0.670833,0.059452,0.016667,0.016197,0.658333,0.060003,0.029167,1.002215,2.250607,1.61454,4.080338
