policy,class,condition,velocity,switch_latency,switch_distance,required_strategy,active_strategy_at_contact,predicted_class,switch_started_distance,posterior_confidence,posterior_margin,impulse,harmful_contact,safe_success,final_success,late_switch,early_false_switch,regret
contact_reactive,thin_lip,normal,0.1,0.06,0.006,scoop,pinch,thin_lip,0.0,1.0,1.0,1.20994,1,0,1,1,0,1.05494
contact_reactive,fragile,normal,0.1,0.06,0.006,soft,pinch,fragile,0.0,1.0,1.0,1.42974,1,0,0,1,0,1.27474
contact_reactive,thin_lip,normal,0.1,0.06,0.006,scoop,pinch,thin_lip,0.0,1.0,1.0,1.23075,1,0,0,1,0,1.07575
contact_reactive,slippery,normal,0.1,0.06,0.006,cage,pinch,slippery,0.0,1.0,1.0,1.3178,1,0,1,1,0,1.1628
contact_reactive,slippery,normal,0.1,0.06,0.006,cage,pinch,slippery,0.0,1.0,1.0,0.96181,1,0,0,1,0,0.80681
contact_reactive,thin_lip,normal,0.1,0.06,0.006,scoop,pinch,thin_lip,0.0,1.0,1.0,1.28984,1,0,0,1,0,1.13484
contact_reactive,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,0.0,1.0,1.0,0.17667,0,1,1,0,0,0.02167
contact_reactive,thin_lip,normal,0.1,0.06,0.006,scoop,pinch,thin_lip,0.0,1.0,1.0,1.23803,1,0,0,1,0,1.08303
contact_reactive,slippery,normal,0.1,0.06,0.006,cage,pinch,slippery,0.0,1.0,1.0,1.21522,1,0,0,1,0,1.06022
contact_reactive,thin_lip,normal,0.1,0.06,0.006,scoop,pinch,thin_lip,0.0,1.0,1.0,1.06884,1,0,1,1,0,0.91384
contact_reactive,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,0.0,1.0,1.0,0.15847,0,1,1,0,0,0.00347
contact_reactive,thin_lip,normal,0.1,0.06,0.006,scoop,pinch,thin_lip,0.0,1.0,1.0,1.22983,1,0,1,1,0,1.07483
contact_reactive,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,0.0,1.0,1.0,0.16798,0,1,1,0,0,0.01298
contact_reactive,thin_lip,normal,0.1,0.06,0.006,scoop,pinch,thin_lip,0.0,1.0,1.0,1.2849,1,0,0,1,0,1.1299
contact_reactive,slippery,normal,0.1,0.06,0.006,cage,pinch,slippery,0.0,1.0,1.0,1.11593,1,0,1,1,0,0.96093
contact_reactive,thin_lip,normal,0.1,0.06,0.006,scoop,pinch,thin_lip,0.0,1.0,1.0,1.15011,1,0,0,1,0,0.99511
contact_reactive,thin_lip,normal,0.1,0.06,0.006,scoop,pinch,thin_lip,0.0,1.0,1.0,1.27448,1,0,0,1,0,1.11948
contact_reactive,fragile,normal,0.1,0.06,0.006,soft,pinch,fragile,0.0,1.0,1.0,1.45095,1,0,1,1,0,1.29595
contact_reactive,thin_lip,normal,0.1,0.06,0.006,scoop,pinch,thin_lip,0.0,1.0,1.0,1.24106,1,0,0,1,0,1.08606
contact_reactive,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,0.0,1.0,1.0,0.18397,0,1,1,0,0,0.02897
contact_reactive,slippery,normal,0.1,0.06,0.006,cage,pinch,slippery,0.0,1.0,1.0,1.16777,1,0,0,1,0,1.01277
contact_reactive,slippery,normal,0.1,0.06,0.006,cage,pinch,slippery,0.0,1.0,1.0,1.17546,1,0,1,1,0,1.02046
contact_reactive,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,0.0,1.0,1.0,0.13693,0,1,1,0,0,0.0
contact_reactive,slippery,normal,0.1,0.06,0.006,cage,pinch,slippery,0.0,1.0,1.0,1.22789,1,0,0,1,0,1.07289
contact_reactive,slippery,normal,0.1,0.06,0.006,cage,pinch,slippery,0.0,1.0,1.0,1.10534,1,0,0,1,0,0.95034
contact_reactive,slippery,normal,0.1,0.06,0.006,cage,pinch,slippery,0.0,1.0,1.0,0.99729,1,0,0,1,0,0.84229
contact_reactive,slippery,normal,0.1,0.06,0.006,cage,pinch,slippery,0.0,1.0,1.0,1.11693,1,0,1,1,0,0.96193
contact_reactive,fragile,normal,0.1,0.06,0.006,soft,pinch,fragile,0.0,1.0,1.0,1.41468,1,0,0,1,0,1.25968
contact_reactive,slippery,normal,0.1,0.06,0.006,cage,pinch,slippery,0.0,1.0,1.0,1.07494,1,0,1,1,0,0.91994
contact_reactive,fragile,normal,0.1,0.06,0.006,soft,pinch,fragile,0.0,1.0,1.0,1.56681,1,0,0,1,0,1.41181
contact_reactive,slippery,normal,0.1,0.06,0.006,cage,pinch,slippery,0.0,1.0,1.0,1.21854,1,0,0,1,0,1.06354
posterior_only,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,,1.0,1.0,0.17622,0,1,1,0,0,0.02122
posterior_only,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,,1.0,1.0,0.12525,0,1,1,0,0,0.0
posterior_only,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,,1.0,1.0,0.16317,0,1,1,0,0,0.00817
posterior_only,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,,1.0,1.0,0.18146,0,1,1,0,0,0.02646
posterior_only,fragile,normal,0.1,0.06,0.006,soft,soft,fragile,0.03,0.9574,0.9207,0.1776,0,1,1,0,0,0.0226
posterior_only,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.036,0.998,0.9965,0.16257,0,1,1,0,0,0.00757
posterior_only,fragile,normal,0.1,0.06,0.006,soft,soft,fragile,0.036,0.9624,0.9307,0.12377,0,1,1,0,0,0.0
posterior_only,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.038,0.9541,0.9191,0.12036,0,1,1,0,0,0.0
posterior_only,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.034,0.9344,0.8689,0.13244,0,1,1,0,0,0.0
posterior_only,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.036,0.9734,0.9534,0.17833,0,1,1,0,0,0.02333
posterior_only,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.03,0.9953,0.9912,0.18799,0,1,1,0,0,0.03299
posterior_only,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.04,0.9542,0.9323,0.12603,0,1,1,0,0,0.0
posterior_only,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.032,0.9689,0.9379,0.15807,0,1,1,0,0,0.00307
posterior_only,fragile,normal,0.1,0.06,0.006,soft,soft,fragile,0.034,0.9841,0.9719,0.18964,0,1,1,0,0,0.03464
posterior_only,fragile,normal,0.1,0.06,0.006,soft,scoop,thin_lip,0.038,0.9701,0.9463,1.40631,1,0,0,1,1,1.25131
posterior_only,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,,1.0,1.0,0.19666,0,1,1,0,0,0.04166
posterior_only,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.032,0.9732,0.9464,0.13841,0,1,1,0,0,0.0
posterior_only,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.026,0.9592,0.9185,0.13194,0,1,1,0,0,0.0
posterior_only,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,,1.0,1.0,0.15142,0,1,1,0,0,0.0
posterior_only,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.038,0.9242,0.8737,0.15381,0,1,1,0,0,0.0
posterior_only,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.03,0.9909,0.9818,0.13217,0,1,1,0,0,0.0
posterior_only,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.032,0.9934,0.9875,0.14363,0,1,1,0,0,0.0
posterior_only,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,,1.0,1.0,0.1836,0,1,0,0,0,0.0286
posterior_only,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.038,0.9804,0.9717,0.14244,0,1,1,0,0,0.0
posterior_only,fragile,normal,0.1,0.06,0.006,soft,soft,fragile,0.036,0.9712,0.9532,0.16366,0,1,1,0,0,0.00866
posterior_only,fragile,normal,0.1,0.06,0.006,soft,soft,fragile,0.034,0.9984,0.997,0.13596,0,1,1,0,0,0.0
posterior_only,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,,1.0,1.0,0.13897,0,1,1,0,0,0.0
posterior_only,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.034,0.9755,0.9511,0.13814,0,1,1,0,0,0.0
posterior_only,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.024,0.9721,0.9441,0.14914,0,1,1,0,0,0.0
posterior_only,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.034,0.9513,0.9228,0.10634,0,1,1,0,0,0.0
posterior_only,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.036,0.9653,0.938,0.17462,0,1,1,0,0,0.01962
posterior_only,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.034,0.9728,0.947,0.18928,0,1,1,0,0,0.03428
posterior_only,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,,1.0,1.0,0.17885,0,1,1,0,0,0.02385
posterior_only,fragile,normal,0.1,0.06,0.006,soft,soft,fragile,0.036,0.9656,0.9402,0.15758,0,1,1,0,0,0.00258
posterior_only,fragile,normal,0.1,0.06,0.006,soft,soft,fragile,0.036,0.9793,0.9686,0.14387,0,1,1,0,0,0.0
posterior_only,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.038,0.9372,0.8926,0.12833,0,1,1,0,0,0.0
posterior_only,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.044,0.9362,0.9132,0.18707,0,1,0,0,0,0.03207
posterior_only,fragile,normal,0.1,0.06,0.006,soft,soft,fragile,0.03,0.9902,0.9805,0.16235,0,1,1,0,0,0.00735
posterior_only,fragile,normal,0.1,0.06,0.006,soft,soft,fragile,0.032,0.9952,0.9904,0.14226,0,1,1,0,0,0.0
posterior_only,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.034,0.9903,0.9807,0.19129,0,1,1,0,0,0.03629
posterior_only,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.042,0.9413,0.9128,0.14261,0,1,1,0,0,0.0
posterior_only,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.034,0.9459,0.9012,0.16094,0,1,1,0,0,0.00594
posterior_only,fragile,normal,0.1,0.06,0.006,soft,soft,fragile,0.036,0.9746,0.9633,0.18384,0,1,1,0,0,0.02884
posterior_only,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.034,0.9592,0.92,0.15949,0,1,1,0,0,0.00449
posterior_only,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,,1.0,1.0,0.20899,0,1,1,0,0,0.05399
posterior_only,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,,1.0,1.0,0.17042,0,1,1,0,0,0.01542
posterior_only,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.032,0.9989,0.9981,0.177,0,1,1,0,0,0.022
posterior_only,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,,1.0,1.0,0.16138,0,1,1,0,0,0.00638
posterior_only,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.02,0.999,0.998,0.15416,0,1,1,0,0,0.0
posterior_only,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.034,0.964,0.9346,0.16855,0,1,1,0,0,0.01355
posterior_only,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.036,0.9655,0.9451,0.15342,0,1,1,0,0,0.0
posterior_only,fragile,normal,0.1,0.06,0.006,soft,soft,fragile,0.034,0.9857,0.9773,0.13763,0,1,1,0,0,0.0
posterior_only,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.026,0.9913,0.9826,0.17592,0,1,1,0,0,0.02092
posterior_only,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.038,0.9555,0.9322,0.12647,0,1,1,0,0,0.0
posterior_only,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.04,0.9791,0.9667,0.16345,0,1,1,0,0,0.00845
posterior_only,fragile,normal,0.1,0.06,0.006,soft,soft,fragile,0.034,0.9808,0.9647,0.16945,0,1,1,0,0,0.01445
posterior_only,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.042,0.9305,0.9058,0.16938,0,1,1,0,0,0.01438
posterior_only,fragile,normal,0.1,0.06,0.006,soft,soft,fragile,0.036,0.9879,0.9782,0.14081,0,1,1,0,0,0.0
posterior_only,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,,1.0,1.0,0.14672,0,1,1,0,0,0.0
posterior_only,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.044,0.9645,0.9507,0.17328,0,1,1,0,0,0.01828
posterior_only,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,,1.0,1.0,0.15659,0,1,1,0,0,0.00159
posterior_only,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.034,0.9739,0.9484,0.12473,0,1,1,0,0,0.0
posterior_only,fragile,normal,0.1,0.06,0.006,soft,soft,fragile,0.03,0.9918,0.9838,0.16004,0,1,1,0,0,0.00504
posterior_only,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,,1.0,1.0,0.16811,0,1,1,0,0,0.01311
posterior_only,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.032,0.9684,0.9367,0.17154,0,1,1,0,0,0.01654
posterior_only,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.03,0.9968,0.9935,0.16376,0,1,1,0,0,0.00876
posterior_only,fragile,normal,0.1,0.06,0.006,soft,soft,fragile,0.034,0.943,0.8945,0.15778,0,1,1,0,0,0.00278
posterior_only,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.034,0.9778,0.9657,0.17007,0,1,1,0,0,0.01507
posterior_only,fragile,normal,0.1,0.06,0.006,soft,scoop,thin_lip,0.038,0.9501,0.9201,1.45315,1,0,0,1,1,1.29815
posterior_only,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.036,0.953,0.9243,0.1472,0,1,1,0,0,0.0
posterior_only,fragile,normal,0.1,0.06,0.006,soft,soft,fragile,0.028,0.9848,0.9696,0.11967,0,1,1,0,0,0.0
posterior_only,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.036,0.9874,0.9787,0.13286,0,1,1,0,0,0.0
posterior_only,fragile,normal,0.1,0.06,0.006,soft,soft,fragile,0.03,0.9856,0.9723,0.14437,0,1,1,0,0,0.0
posterior_only,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.036,0.9972,0.995,0.1627,0,1,1,0,0,0.0077
posterior_only,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.032,0.9398,0.8805,0.15914,0,1,1,0,0,0.00414
posterior_only,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,,1.0,1.0,0.16818,0,1,1,0,0,0.01318
posterior_only,fragile,normal,0.1,0.06,0.006,soft,soft,fragile,0.038,0.9929,0.9878,0.16076,0,1,1,0,0,0.00576
posterior_only,fragile,normal,0.1,0.06,0.006,soft,soft,fragile,0.036,0.92,0.8565,0.14058,0,1,1,0,0,0.0
posterior_only,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.032,0.9996,0.9994,0.14351,0,1,0,0,0,0.0
posterior_only,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.034,0.9297,0.8605,0.16539,0,1,1,0,0,0.01039
posterior_only,fragile,normal,0.1,0.06,0.006,soft,soft,fragile,0.032,0.9876,0.9759,0.1552,0,1,1,0,0,0.0002
posterior_only,fragile,normal,0.1,0.06,0.006,soft,soft,fragile,0.038,0.9649,0.94,0.13077,0,1,1,0,0,0.0
posterior_only,fragile,normal,0.1,0.06,0.006,soft,soft,fragile,0.036,0.9654,0.9421,0.19963,0,1,1,0,0,0.04463
posterior_only,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.032,0.996,0.9919,0.16598,0,1,1,0,0,0.01098
posterior_only,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.038,0.9372,0.905,0.15397,0,1,1,0,0,0.0
posterior_only,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,,1.0,1.0,0.13232,0,1,1,0,0,0.0
posterior_only,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.036,0.945,0.9134,0.15302,0,1,1,0,0,0.0
posterior_only,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.038,0.9674,0.9503,0.16041,0,1,1,0,0,0.00541
posterior_only,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,,1.0,1.0,0.15869,0,1,1,0,0,0.00369
posterior_only,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.022,0.9998,0.9997,0.13808,0,1,1,0,0,0.0
posterior_only,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.032,0.9797,0.9657,0.15197,0,1,1,0,0,0.0
posterior_only,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.038,0.9412,0.8957,0.15496,0,1,1,0,0,0.0
posterior_only,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.034,0.9756,0.9537,0.12869,0,1,1,0,0,0.0
posterior_only,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.04,0.9911,0.9876,0.18599,0,1,0,0,0,0.03099
posterior_only,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.034,0.9207,0.8794,0.16528,0,1,1,0,0,0.01028
posterior_only,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.032,0.9803,0.9609,0.12879,0,1,1,0,0,0.0
posterior_only,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.036,0.9254,0.8516,0.18098,0,1,1,0,0,0.02598
posterior_only,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.04,0.9789,0.9676,0.15139,0,1,1,0,0,0.0
posterior_only,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,,1.0,1.0,0.15754,0,1,1,0,0,0.00254
posterior_only,fragile,normal,0.1,0.06,0.006,soft,soft,fragile,0.036,0.9568,0.9191,0.12995,0,1,1,0,0,0.0
posterior_only,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.03,0.953,0.9061,0.15504,0,1,1,0,0,4e-05
posterior_only,nominal,normal,0.1,0.06,0.006,pinch,scoop,thin_lip,0.038,0.9651,0.9513,1.0345,1,0,0,0,1,0.8795
posterior_only,fragile,normal,0.1,0.06,0.006,soft,soft,fragile,0.034,0.9224,0.8482,0.15889,0,1,1,0,0,0.00389
posterior_only,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.036,0.9312,0.8652,0.15333,0,1,1,0,0,0.0
posterior_only,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.03,0.9233,0.8465,0.13398,0,1,1,0,0,0.0
posterior_only,fragile,normal,0.1,0.06,0.006,soft,soft,fragile,0.028,0.9818,0.9637,0.16124,0,1,1,0,0,0.00624
posterior_only,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.024,0.9979,0.9958,0.15927,0,1,1,0,0,0.00427
posterior_only,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,,1.0,1.0,0.15946,0,1,1,0,0,0.00446
posterior_only,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.042,0.9323,0.9049,0.15664,0,1,1,0,0,0.00164
posterior_only,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,,1.0,1.0,0.15308,0,1,1,0,0,0.0
posterior_only,fragile,normal,0.1,0.06,0.006,soft,soft,fragile,0.036,0.9715,0.9559,0.15962,0,1,1,0,0,0.00462
posterior_only,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,,1.0,1.0,0.11908,0,1,1,0,0,0.0
posterior_only,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.026,0.9959,0.9918,0.17766,0,1,1,0,0,0.02266
posterior_only,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.04,0.9885,0.9835,0.17883,0,1,1,0,0,0.02383
posterior_only,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.038,0.9834,0.9753,0.17353,0,1,1,0,0,0.01853
posterior_only,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,,1.0,1.0,0.18168,0,1,1,0,0,0.02668
posterior_only,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.036,0.941,0.8821,0.17764,0,1,1,0,0,0.02264
posterior_only,fragile,normal,0.1,0.06,0.006,soft,soft,fragile,0.036,0.9691,0.9471,0.18591,0,1,1,0,0,0.03091
posterior_only,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.026,0.9936,0.9872,0.15418,0,1,1,0,0,0.0
posterior_only,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.024,0.9375,0.875,0.13735,0,1,1,0,0,0.0
guard_contract,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.028,0.9919,0.9839,0.14892,0,1,1,0,0,0.0
guard_contract,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.034,0.9926,0.9863,0.15858,0,1,1,0,0,0.00358
guard_contract,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.03,0.9868,0.9735,0.13798,0,1,1,0,0,0.0
guard_contract,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,,1.0,1.0,0.19307,0,1,1,0,0,0.03807
guard_contract,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.03,0.9813,0.9628,0.1566,0,1,1,0,0,0.0016
guard_contract,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.028,0.9874,0.9751,0.1416,0,1,1,0,0,0.0
guard_contract,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.034,0.9997,0.9995,0.14271,0,1,1,0,0,0.0
guard_contract,fragile,normal,0.1,0.06,0.006,soft,soft,fragile,0.034,0.9971,0.9949,0.1679,0,1,1,0,0,0.0129
guard_contract,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,,1.0,1.0,0.14497,0,1,1,0,0,0.0
guard_contract,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.038,0.972,0.9535,0.15674,0,1,1,0,0,0.00174
guard_contract,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.034,0.9998,0.9996,0.11985,0,1,1,0,0,0.0
guard_contract,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.034,0.9675,0.9351,0.14266,0,1,1,0,0,0.0
guard_contract,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,,1.0,1.0,0.1975,0,1,1,0,0,0.0425
guard_contract,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.03,0.9852,0.9703,0.17858,0,1,1,0,0,0.02358
guard_contract,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.036,0.8774,0.7758,0.17342,0,1,1,0,0,0.01842
guard_contract,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.036,0.9975,0.995,0.15535,0,1,1,0,0,0.00035
guard_contract,nominal,normal,0.1,0.06,0.006,pinch,cage,slippery,0.028,0.9248,0.8496,1.01356,1,0,0,0,1,0.85856
guard_contract,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.03,0.9349,0.8698,0.12749,0,1,1,0,0,0.0
guard_contract,fragile,normal,0.1,0.06,0.006,soft,soft,fragile,0.026,0.9949,0.9899,0.15314,0,1,1,0,0,0.0
guard_contract,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,,1.0,1.0,0.16166,0,1,1,0,0,0.00666
guard_contract,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.032,0.9969,0.994,0.19391,0,1,1,0,0,0.03891
guard_contract,fragile,normal,0.1,0.06,0.006,soft,soft,fragile,0.036,0.9822,0.973,0.1448,0,1,1,0,0,0.0
guard_contract,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.036,0.9755,0.9595,0.13231,0,1,1,0,0,0.0
guard_contract,fragile,normal,0.1,0.06,0.006,soft,soft,fragile,0.034,0.946,0.898,0.15641,0,1,1,0,0,0.00141
guard_contract,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,,1.0,1.0,0.12747,0,1,1,0,0,0.0
guard_contract,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.03,0.9868,0.9736,0.11201,0,1,1,0,0,0.0
guard_contract,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.038,0.9895,0.9832,0.16262,0,1,1,0,0,0.00762
guard_contract,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.026,0.9988,0.9976,0.1519,0,1,1,0,0,0.0
guard_contract,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,,1.0,1.0,0.1214,0,1,1,0,0,0.0
guard_contract,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,,1.0,1.0,0.17893,0,1,1,0,0,0.02393
guard_contract,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,,1.0,1.0,0.18344,0,1,1,0,0,0.02844
guard_contract,fragile,normal,0.1,0.06,0.006,soft,soft,fragile,0.034,0.9431,0.8951,0.15979,0,1,1,0,0,0.00479
guard_contract,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,,1.0,1.0,0.15487,0,1,1,0,0,0.0
guard_contract,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,,1.0,1.0,0.17673,0,1,1,0,0,0.02173
guard_contract,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,,1.0,1.0,0.1725,0,1,1,0,0,0.0175
guard_contract,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.036,0.9988,0.998,0.16582,0,1,1,0,0,0.01082
guard_contract,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.036,0.8422,0.6882,0.14932,0,1,0,0,0,0.0
guard_contract,fragile,normal,0.1,0.06,0.006,soft,soft,fragile,0.03,0.9714,0.9533,0.14696,0,1,1,0,0,0.0
guard_contract,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,,1.0,1.0,0.16451,0,1,1,0,0,0.00951
guard_contract,fragile,normal,0.1,0.06,0.006,soft,soft,fragile,0.036,0.8948,0.8124,0.16166,0,1,1,0,0,0.00666
guard_contract,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.038,0.9639,0.9426,0.15289,0,1,1,0,0,0.0
guard_contract,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,,1.0,1.0,0.12989,0,1,1,0,0,0.0
guard_contract,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,,1.0,1.0,0.13646,0,1,1,0,0,0.0
guard_contract,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.034,0.9915,0.9833,0.13945,0,1,1,0,0,0.0
guard_contract,slippery,normal,0.1,0.06,0.006,cage,cage,slippery,0.024,0.9988,0.9977,0.16635,0,1,1,0,0,0.01135
guard_contract,nominal,normal,0.1,0.06,0.006,pinch,pinch,nominal,,1.0,1.0,0.13397,0,1,1,0,0,0.0
guard_contract,fragile,normal,0.1,0.06,0.006,soft,soft,fragile,0.034,0.9984,0.9972,0.15875,0,1,1,0,0,0.00375
guard_contract,thin_lip,normal,0.1,0.06,0.006,scoop,scoop,thin_lip,0.032,1.0,0.9999,0.15489,0,1,1,0,0,0.0
