policy,class,condition,velocity,switch_latency,switch_distance,required_strategy,active_strategy_at_contact,predicted_class,switch_started_distance,posterior_confidence,posterior_margin,impulse,harmful_contact,safe_success,final_success,late_switch,early_false_switch,regret,posterior_conf_threshold,posterior_margin_threshold
posterior_only,thin_lip,weak_cue,0.26,0.0,0.0,scoop,scoop,thin_lip,0.022,0.9509,0.9299,0.18261,0,1,1,0,0,0.0,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.0,0.0,cage,cage,slippery,0.018,0.9409,0.8824,0.21072,0,1,1,0,0,0.0,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.0,0.0,cage,cage,slippery,0.008,0.9438,0.8877,0.22282,0,1,1,0,0,0.01182,0.92,0.4
posterior_only,thin_lip,weak_cue,0.26,0.0,0.0,scoop,scoop,thin_lip,0.02,0.9634,0.9405,0.22725,0,1,1,0,0,0.01625,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.0,0.0,pinch,pinch,nominal,,0.9988,0.9975,0.21351,0,1,1,0,0,0.00251,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.0,0.0,cage,cage,slippery,0.006,0.9959,0.9918,0.21194,0,1,1,0,0,0.00094,0.92,0.4
posterior_only,thin_lip,weak_cue,0.26,0.0,0.0,scoop,scoop,thin_lip,0.02,0.9426,0.9073,0.22443,0,1,1,0,0,0.01343,0.92,0.4
posterior_only,fragile,weak_cue,0.26,0.0,0.0,soft,soft,fragile,0.004,0.9962,0.9924,0.21396,0,1,1,0,0,0.00296,0.92,0.4
posterior_only,thin_lip,weak_cue,0.26,0.0,0.0,scoop,scoop,thin_lip,0.016,0.9867,0.9772,0.22656,0,1,1,0,0,0.01556,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.0,0.0,cage,cage,slippery,0.012,0.9456,0.8922,0.18015,0,1,1,0,0,0.0,0.92,0.4
posterior_only,thin_lip,weak_cue,0.26,0.0,0.0,scoop,scoop,thin_lip,0.02,0.9205,0.8852,0.20838,0,1,1,0,0,0.0,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.0,0.0,pinch,pinch,nominal,,1.0,1.0,0.20762,0,1,1,0,0,0.0,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.0,0.0,cage,cage,slippery,0.014,0.9324,0.865,0.19139,0,1,1,0,0,0.0,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.0,0.0,pinch,pinch,nominal,,1.0,1.0,0.22051,0,1,1,0,0,0.00951,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.0,0.0,cage,cage,slippery,0.012,0.9467,0.8938,0.22301,0,1,1,0,0,0.01201,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.0,0.0,cage,cage,slippery,0.016,0.9539,0.9085,0.23679,0,1,1,0,0,0.02579,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.0,0.0,pinch,pinch,nominal,,1.0,1.0,0.18512,0,1,1,0,0,0.0,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.03,0.0078,pinch,pinch,nominal,,1.0,1.0,0.18236,0,1,1,0,0,0.0,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.03,0.0078,pinch,pinch,nominal,,1.0,1.0,0.17776,0,1,1,0,0,0.0,0.92,0.4
posterior_only,thin_lip,weak_cue,0.26,0.03,0.0078,scoop,scoop,thin_lip,0.018,0.9748,0.9613,0.20012,0,1,1,0,0,0.0,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.03,0.0078,pinch,pinch,nominal,,1.0,1.0,0.21138,0,1,1,0,0,0.00038,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.03,0.0078,pinch,pinch,nominal,,1.0,1.0,0.19372,0,1,1,0,0,0.0,0.92,0.4
posterior_only,thin_lip,weak_cue,0.26,0.03,0.0078,scoop,pinch,thin_lip,0.006,0.9758,0.9517,1.48821,1,0,0,1,0,1.27721,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.03,0.0078,pinch,cage,slippery,0.014,0.9329,0.8658,1.05982,1,0,0,0,1,0.84882,0.92,0.4
posterior_only,fragile,weak_cue,0.26,0.03,0.0078,soft,soft,fragile,0.016,0.973,0.9507,0.21766,0,1,1,0,0,0.00666,0.92,0.4
posterior_only,fragile,weak_cue,0.26,0.03,0.0078,soft,soft,fragile,0.012,0.9512,0.9067,0.24859,0,1,1,0,0,0.03759,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.03,0.0078,cage,cage,slippery,0.012,0.9622,0.9243,0.20562,0,1,1,0,0,0.0,0.92,0.4
posterior_only,fragile,weak_cue,0.26,0.03,0.0078,soft,soft,fragile,0.012,0.9459,0.8918,0.23245,0,1,1,0,0,0.02145,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.03,0.0078,cage,cage,slippery,0.014,0.9627,0.9267,0.16251,0,1,1,0,0,0.0,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.03,0.0078,pinch,pinch,nominal,,0.9998,0.9995,0.21278,0,1,1,0,0,0.00178,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.03,0.0078,pinch,pinch,nominal,,1.0,1.0,0.19561,0,1,1,0,0,0.0,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.03,0.0078,pinch,pinch,nominal,,1.0,1.0,0.20787,0,1,0,0,0,0.0,0.92,0.4
posterior_only,fragile,weak_cue,0.26,0.03,0.0078,soft,soft,fragile,0.014,0.9672,0.9353,0.20849,0,1,1,0,0,0.0,0.92,0.4
posterior_only,thin_lip,weak_cue,0.26,0.03,0.0078,scoop,scoop,thin_lip,0.016,0.9436,0.8916,0.23099,0,1,1,0,0,0.01999,0.92,0.4
posterior_only,fragile,weak_cue,0.26,0.03,0.0078,soft,soft,fragile,0.016,0.9508,0.9067,0.22217,0,1,1,0,0,0.01117,0.92,0.4
posterior_only,thin_lip,weak_cue,0.26,0.03,0.0078,scoop,scoop,thin_lip,0.016,0.9971,0.9947,0.20638,0,1,1,0,0,0.0,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.03,0.0078,cage,pinch,slippery,0.006,0.9589,0.9177,1.40505,1,0,0,1,0,1.19405,0.92,0.4
posterior_only,thin_lip,weak_cue,0.26,0.03,0.0078,scoop,scoop,thin_lip,0.022,0.9504,0.9201,0.23231,0,1,1,0,0,0.02131,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.03,0.0078,cage,cage,slippery,0.014,0.9572,0.9144,0.23409,0,1,1,0,0,0.02309,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.03,0.0078,pinch,pinch,nominal,,1.0,1.0,0.23226,0,1,1,0,0,0.02126,0.92,0.4
posterior_only,fragile,weak_cue,0.26,0.03,0.0078,soft,soft,fragile,0.012,0.992,0.9841,0.22367,0,1,1,0,0,0.01267,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.03,0.0078,pinch,pinch,nominal,,0.9811,0.9621,0.20115,0,1,0,0,0,0.0,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.03,0.0078,pinch,pinch,nominal,,0.9999,0.9999,0.21434,0,1,1,0,0,0.00334,0.92,0.4
posterior_only,thin_lip,weak_cue,0.26,0.03,0.0078,scoop,scoop,thin_lip,0.008,0.9821,0.9642,0.20284,0,1,1,0,0,0.0,0.92,0.4
posterior_only,fragile,weak_cue,0.26,0.03,0.0078,soft,soft,fragile,0.014,0.9498,0.9167,0.22478,0,1,1,0,0,0.01378,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.03,0.0078,pinch,pinch,nominal,,1.0,1.0,0.19754,0,1,1,0,0,0.0,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.03,0.0078,pinch,pinch,nominal,,0.9999,0.9997,0.22916,0,1,1,0,0,0.01816,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.03,0.0078,pinch,pinch,nominal,,0.9953,0.9906,0.18343,0,1,1,0,0,0.0,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.03,0.0078,pinch,pinch,nominal,,0.9675,0.9349,0.20929,0,1,1,0,0,0.0,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.03,0.0078,cage,cage,slippery,0.012,0.9256,0.8686,0.18132,0,1,1,0,0,0.0,0.92,0.4
posterior_only,fragile,weak_cue,0.26,0.03,0.0078,soft,soft,fragile,0.012,0.9831,0.9686,0.26631,0,1,1,0,0,0.05531,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.03,0.0078,cage,cage,slippery,0.014,0.9573,0.916,0.23057,0,1,1,0,0,0.01957,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.03,0.0078,pinch,pinch,nominal,,1.0,1.0,0.22014,0,1,1,0,0,0.00914,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.03,0.0078,cage,pinch,slippery,0.006,0.9528,0.9057,1.34767,1,0,0,1,0,1.13667,0.92,0.4
posterior_only,thin_lip,weak_cue,0.26,0.03,0.0078,scoop,scoop,thin_lip,0.014,0.9975,0.9955,0.23716,0,1,1,0,0,0.02616,0.92,0.4
posterior_only,thin_lip,weak_cue,0.26,0.03,0.0078,scoop,scoop,thin_lip,0.016,0.9817,0.9727,0.23331,0,1,1,0,0,0.02231,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.03,0.0078,cage,pinch,slippery,0.002,0.9997,0.9993,1.48171,1,0,0,1,0,1.27071,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.03,0.0078,cage,cage,slippery,0.016,0.9709,0.9421,0.23839,0,1,1,0,0,0.02739,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.03,0.0078,pinch,pinch,nominal,,1.0,1.0,0.20566,0,1,1,0,0,0.0,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.03,0.0078,pinch,pinch,nominal,,0.9899,0.9798,0.20364,0,1,1,0,0,0.0,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.03,0.0078,cage,cage,slippery,0.008,0.9933,0.9866,0.20161,0,1,1,0,0,0.0,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.03,0.0078,cage,pinch,slippery,0.002,0.9975,0.995,1.3238,1,0,0,1,0,1.1128,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.03,0.0078,pinch,pinch,nominal,,1.0,1.0,0.1783,0,1,1,0,0,0.0,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.03,0.0078,cage,cage,slippery,0.014,0.9662,0.9334,0.20931,0,1,1,0,0,0.0,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.03,0.0078,pinch,pinch,nominal,,1.0,1.0,0.20147,0,1,1,0,0,0.0,0.92,0.4
posterior_only,fragile,weak_cue,0.26,0.03,0.0078,soft,pinch,fragile,-0.0,0.9456,0.8913,1.72662,1,0,0,1,0,1.51562,0.92,0.4
posterior_only,thin_lip,weak_cue,0.26,0.03,0.0078,scoop,scoop,thin_lip,0.02,0.9648,0.9445,0.22044,0,1,1,0,0,0.00944,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.03,0.0078,cage,cage,slippery,0.014,0.9333,0.8777,0.24373,0,1,1,0,0,0.03273,0.92,0.4
posterior_only,thin_lip,weak_cue,0.26,0.03,0.0078,scoop,scoop,thin_lip,0.018,0.9437,0.9082,0.17645,0,1,1,0,0,0.0,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.03,0.0078,cage,cage,slippery,0.008,0.9877,0.9754,0.20923,0,1,1,0,0,0.0,0.92,0.4
posterior_only,thin_lip,weak_cue,0.26,0.03,0.0078,scoop,scoop,thin_lip,0.018,0.9685,0.9523,0.21615,0,1,1,0,0,0.00515,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.03,0.0078,cage,cage,slippery,0.016,0.9472,0.8954,0.25616,0,1,1,0,0,0.04516,0.92,0.4
posterior_only,fragile,weak_cue,0.26,0.03,0.0078,soft,soft,fragile,0.016,0.9973,0.9945,0.20983,0,1,1,0,0,0.0,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.03,0.0078,pinch,pinch,nominal,,1.0,1.0,0.2002,0,1,1,0,0,0.0,0.92,0.4
posterior_only,thin_lip,weak_cue,0.26,0.03,0.0078,scoop,scoop,thin_lip,0.02,0.9764,0.9615,0.20222,0,1,1,0,0,0.0,0.92,0.4
posterior_only,thin_lip,weak_cue,0.26,0.03,0.0078,scoop,scoop,thin_lip,0.02,0.9434,0.9086,0.18509,0,1,1,0,0,0.0,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.03,0.0078,cage,cage,slippery,0.012,0.9485,0.8972,0.216,0,1,1,0,0,0.005,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.06,0.0156,pinch,pinch,nominal,,1.0,1.0,0.22589,0,1,1,0,0,0.01489,0.92,0.4
posterior_only,thin_lip,weak_cue,0.26,0.06,0.0156,scoop,scoop,thin_lip,0.016,0.9783,0.9573,0.2135,0,1,1,0,0,0.0025,0.92,0.4
posterior_only,fragile,weak_cue,0.26,0.06,0.0156,soft,soft,fragile,0.018,0.9779,0.9567,0.19466,0,1,1,0,0,0.0,0.92,0.4
posterior_only,thin_lip,weak_cue,0.26,0.06,0.0156,scoop,scoop,thin_lip,0.016,0.9969,0.9942,0.19485,0,1,1,0,0,0.0,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.06,0.0156,cage,cage,slippery,0.016,0.9454,0.8979,0.20501,0,1,1,0,0,0.0,0.92,0.4
posterior_only,fragile,weak_cue,0.26,0.06,0.0156,soft,pinch,fragile,0.006,0.9975,0.9949,1.73764,1,0,0,1,0,1.52664,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.06,0.0156,cage,pinch,slippery,0.01,0.976,0.952,1.53257,1,0,0,1,0,1.32157,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.06,0.0156,cage,pinch,slippery,0.014,0.9288,0.8588,1.53258,1,0,0,1,0,1.32158,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.06,0.0156,pinch,pinch,nominal,,1.0,1.0,0.24108,0,1,1,0,0,0.03008,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.06,0.0156,cage,pinch,slippery,0.014,0.9693,0.9463,1.376,1,0,0,1,0,1.165,0.92,0.4
posterior_only,fragile,weak_cue,0.26,0.06,0.0156,soft,soft,fragile,0.02,0.9531,0.9182,0.20778,0,1,1,0,0,0.0,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.06,0.0156,pinch,pinch,nominal,,1.0,1.0,0.19675,0,1,1,0,0,0.0,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.06,0.0156,cage,pinch,slippery,0.01,0.9249,0.8738,1.4604,1,0,0,1,0,1.2494,0.92,0.4
posterior_only,thin_lip,weak_cue,0.26,0.06,0.0156,scoop,scoop,thin_lip,0.02,0.9913,0.9864,0.23201,0,1,0,0,0,0.02101,0.92,0.4
posterior_only,fragile,weak_cue,0.26,0.06,0.0156,soft,soft,fragile,0.016,0.9783,0.9625,0.23672,0,1,1,0,0,0.02572,0.92,0.4
posterior_only,fragile,weak_cue,0.26,0.06,0.0156,soft,pinch,fragile,0.01,0.957,0.9141,1.73771,1,0,0,1,0,1.52671,0.92,0.4
posterior_only,fragile,weak_cue,0.26,0.06,0.0156,soft,soft,fragile,0.016,0.9346,0.8834,0.22389,0,1,1,0,0,0.01289,0.92,0.4
posterior_only,fragile,weak_cue,0.26,0.06,0.0156,soft,soft,fragile,0.016,0.9962,0.9925,0.18983,0,1,1,0,0,0.0,0.92,0.4
posterior_only,thin_lip,weak_cue,0.26,0.06,0.0156,scoop,scoop,thin_lip,0.024,0.9231,0.8885,0.19748,0,1,1,0,0,0.0,0.92,0.4
posterior_only,fragile,weak_cue,0.26,0.06,0.0156,soft,soft,fragile,0.016,0.9756,0.952,0.24655,0,1,1,0,0,0.03555,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.06,0.0156,cage,pinch,slippery,0.012,0.9743,0.9488,1.532,1,0,0,1,0,1.321,0.92,0.4
posterior_only,thin_lip,weak_cue,0.26,0.06,0.0156,scoop,scoop,thin_lip,0.018,0.9231,0.8656,0.22083,0,1,1,0,0,0.00983,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.06,0.0156,cage,pinch,slippery,0.014,0.9841,0.969,1.41448,1,0,0,1,0,1.20348,0.92,0.4
posterior_only,thin_lip,weak_cue,0.26,0.06,0.0156,scoop,scoop,thin_lip,0.016,0.985,0.9768,0.22304,0,1,1,0,0,0.01204,0.92,0.4
posterior_only,fragile,weak_cue,0.26,0.06,0.0156,soft,soft,fragile,0.016,0.92,0.8407,0.20297,0,1,1,0,0,0.0,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.06,0.0156,pinch,pinch,nominal,,0.9997,0.9993,0.19786,0,1,1,0,0,0.0,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.06,0.0156,pinch,pinch,nominal,,0.9998,0.9996,0.19917,0,1,1,0,0,0.0,0.92,0.4
posterior_only,thin_lip,weak_cue,0.26,0.06,0.0156,scoop,pinch,thin_lip,0.014,0.9988,0.9978,1.48222,1,0,0,1,0,1.27122,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.06,0.0156,pinch,pinch,nominal,,1.0,1.0,0.23091,0,1,1,0,0,0.01991,0.92,0.4
posterior_only,fragile,weak_cue,0.26,0.06,0.0156,soft,pinch,fragile,0.012,0.9865,0.9756,1.7996,1,0,0,1,0,1.5886,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.06,0.0156,pinch,pinch,nominal,,0.9996,0.9992,0.21528,0,1,1,0,0,0.00428,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.06,0.0156,cage,pinch,slippery,0.014,0.9748,0.9498,1.37819,1,0,0,1,0,1.16719,0.92,0.4
posterior_only,thin_lip,weak_cue,0.26,0.06,0.0156,scoop,scoop,thin_lip,0.016,0.9861,0.9728,0.2383,0,1,1,0,0,0.0273,0.92,0.4
posterior_only,fragile,weak_cue,0.26,0.06,0.0156,soft,pinch,fragile,0.014,0.9948,0.9896,1.64092,1,0,0,1,0,1.42992,0.92,0.4
posterior_only,thin_lip,weak_cue,0.26,0.06,0.0156,scoop,scoop,thin_lip,0.016,0.9249,0.8636,0.19904,0,1,1,0,0,0.0,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.06,0.0156,pinch,pinch,nominal,,0.9999,0.9998,0.23554,0,1,1,0,0,0.02454,0.92,0.4
posterior_only,thin_lip,weak_cue,0.26,0.06,0.0156,scoop,pinch,thin_lip,0.01,0.9306,0.8644,1.46248,1,0,0,1,0,1.25148,0.92,0.4
posterior_only,fragile,weak_cue,0.26,0.06,0.0156,soft,soft,fragile,0.016,0.9864,0.9736,0.24133,0,1,1,0,0,0.03033,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.06,0.0156,pinch,pinch,nominal,,1.0,1.0,0.21175,0,1,1,0,0,0.00075,0.92,0.4
posterior_only,fragile,weak_cue,0.26,0.06,0.0156,soft,soft,fragile,0.018,0.9265,0.8827,0.21491,0,1,1,0,0,0.00391,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.06,0.0156,cage,cage,slippery,0.016,0.9301,0.8724,0.219,0,1,1,0,0,0.008,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.06,0.0156,pinch,pinch,nominal,,1.0,1.0,0.22494,0,1,1,0,0,0.01394,0.92,0.4
posterior_only,thin_lip,weak_cue,0.26,0.06,0.0156,scoop,scoop,thin_lip,0.02,0.9698,0.9487,0.21218,0,1,1,0,0,0.00118,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.06,0.0156,pinch,pinch,slippery,,0.8133,0.6266,0.1923,0,1,1,0,0,0.0,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.06,0.0156,pinch,pinch,nominal,,0.9996,0.9993,0.20697,0,1,1,0,0,0.0,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.06,0.0156,cage,cage,slippery,0.016,0.9275,0.8895,0.22103,0,1,1,0,0,0.01003,0.92,0.4
posterior_only,fragile,weak_cue,0.26,0.06,0.0156,soft,pinch,fragile,0.012,0.9965,0.9934,1.86996,1,0,0,1,0,1.65896,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.06,0.0156,pinch,pinch,nominal,,1.0,1.0,0.21319,0,1,1,0,0,0.00219,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.06,0.0156,cage,pinch,slippery,0.01,0.966,0.932,1.3893,1,0,0,1,0,1.1783,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.06,0.0156,pinch,pinch,nominal,,1.0,1.0,0.19437,0,1,1,0,0,0.0,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.06,0.0156,cage,pinch,slippery,0.008,0.9864,0.9731,1.58844,1,0,0,1,0,1.37744,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.06,0.0156,cage,pinch,slippery,0.012,0.9984,0.9968,1.48644,1,0,0,1,0,1.27544,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.06,0.0156,pinch,pinch,nominal,,1.0,1.0,0.27719,0,1,1,0,0,0.06619,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.06,0.0156,cage,pinch,slippery,0.01,0.9478,0.8957,1.35527,1,0,0,1,0,1.14427,0.92,0.4
posterior_only,thin_lip,weak_cue,0.26,0.06,0.0156,scoop,scoop,thin_lip,0.018,0.9964,0.9938,0.21739,0,1,1,0,0,0.00639,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.06,0.0156,cage,pinch,slippery,0.014,0.9375,0.8802,1.34214,1,0,0,1,0,1.13114,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.06,0.0156,pinch,pinch,nominal,,0.9873,0.9746,0.17355,0,1,1,0,0,0.0,0.92,0.4
posterior_only,fragile,weak_cue,0.26,0.06,0.0156,soft,soft,fragile,0.018,0.9697,0.9514,0.20305,0,1,1,0,0,0.0,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.06,0.0156,pinch,pinch,nominal,,1.0,1.0,0.24403,0,1,1,0,0,0.03303,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.06,0.0156,cage,pinch,slippery,0.01,0.9876,0.9752,1.57826,1,0,0,1,0,1.36726,0.92,0.4
posterior_only,fragile,weak_cue,0.26,0.09,0.0234,soft,pinch,fragile,0.014,0.9761,0.9607,1.72125,1,0,0,1,0,1.51025,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.09,0.0234,pinch,pinch,nominal,,1.0,1.0,0.2352,0,1,1,0,0,0.0242,0.92,0.4
posterior_only,fragile,weak_cue,0.26,0.09,0.0234,soft,pinch,fragile,0.006,0.9873,0.9746,1.91246,1,0,0,1,0,1.70146,0.92,0.4
posterior_only,thin_lip,weak_cue,0.26,0.09,0.0234,scoop,pinch,thin_lip,0.016,0.9821,0.9727,1.63584,1,0,0,1,0,1.42484,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.09,0.0234,cage,pinch,slippery,0.014,0.935,0.8701,1.45677,1,0,0,1,0,1.24577,0.92,0.4
posterior_only,fragile,weak_cue,0.26,0.09,0.0234,soft,pinch,fragile,0.016,0.9376,0.8846,1.77794,1,0,0,1,0,1.56694,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.09,0.0234,pinch,pinch,nominal,,1.0,1.0,0.21025,0,1,1,0,0,0.0,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.09,0.0234,pinch,pinch,nominal,,0.9991,0.9983,0.2127,0,1,1,0,0,0.0017,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.09,0.0234,pinch,pinch,nominal,,1.0,0.9999,0.20324,0,1,0,0,0,0.0,0.92,0.4
posterior_only,fragile,weak_cue,0.26,0.09,0.0234,soft,pinch,fragile,0.016,0.9679,0.9377,1.72471,1,0,0,1,0,1.51371,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.09,0.0234,pinch,pinch,nominal,,0.9996,0.9993,0.23242,0,1,1,0,0,0.02142,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.09,0.0234,cage,pinch,slippery,0.016,0.9729,0.9473,1.46603,1,0,0,1,0,1.25503,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.09,0.0234,cage,pinch,slippery,0.014,0.9657,0.9315,1.50228,1,0,0,1,0,1.29128,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.09,0.0234,cage,pinch,slippery,0.014,0.9683,0.9366,1.55754,1,0,0,1,0,1.34654,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.09,0.0234,cage,pinch,slippery,0.016,0.954,0.9092,1.47169,1,0,0,1,0,1.26069,0.92,0.4
posterior_only,fragile,weak_cue,0.26,0.09,0.0234,soft,pinch,fragile,0.016,0.9589,0.9185,1.78456,1,0,0,1,0,1.57356,0.92,0.4
posterior_only,thin_lip,weak_cue,0.26,0.09,0.0234,scoop,pinch,thin_lip,0.016,0.9317,0.8794,1.60407,1,0,0,1,0,1.39307,0.92,0.4
posterior_only,thin_lip,weak_cue,0.26,0.09,0.0234,scoop,pinch,thin_lip,0.006,0.993,0.9861,1.56845,1,0,0,1,0,1.35745,0.92,0.4
posterior_only,fragile,weak_cue,0.26,0.09,0.0234,soft,pinch,fragile,0.018,0.9481,0.9175,1.77841,1,0,0,1,0,1.56741,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.09,0.0234,cage,pinch,slippery,0.016,0.9812,0.9645,1.53737,1,0,0,1,0,1.32637,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.09,0.0234,cage,pinch,slippery,0.008,0.9484,0.8968,1.43973,1,0,0,1,0,1.22873,0.92,0.4
posterior_only,thin_lip,weak_cue,0.26,0.09,0.0234,scoop,pinch,thin_lip,0.014,0.9935,0.9877,1.57116,1,0,0,1,0,1.36016,0.92,0.4
posterior_only,fragile,weak_cue,0.26,0.09,0.0234,soft,pinch,fragile,0.016,0.9811,0.9671,1.80527,1,0,0,1,0,1.59427,0.92,0.4
posterior_only,thin_lip,weak_cue,0.26,0.09,0.0234,scoop,pinch,thin_lip,0.022,0.9905,0.9835,1.67304,1,0,0,1,0,1.46204,0.92,0.4
posterior_only,thin_lip,weak_cue,0.26,0.09,0.0234,scoop,pinch,thin_lip,0.014,0.9741,0.9552,1.65626,1,0,0,1,0,1.44526,0.92,0.4
posterior_only,slippery,weak_cue,0.26,0.09,0.0234,cage,pinch,slippery,0.018,0.9517,0.9177,1.56212,1,0,0,1,0,1.35112,0.92,0.4
posterior_only,thin_lip,weak_cue,0.26,0.09,0.0234,scoop,pinch,thin_lip,0.012,0.9453,0.8909,1.62794,1,0,0,1,0,1.41694,0.92,0.4
posterior_only,fragile,weak_cue,0.26,0.09,0.0234,soft,pinch,fragile,0.004,0.9946,0.9893,1.84058,1,0,0,1,0,1.62958,0.92,0.4
posterior_only,thin_lip,weak_cue,0.26,0.09,0.0234,scoop,pinch,thin_lip,0.02,0.9506,0.9278,1.60245,1,0,0,1,0,1.39145,0.92,0.4
posterior_only,fragile,weak_cue,0.26,0.09,0.0234,soft,pinch,fragile,0.018,0.9313,0.8809,1.77951,1,0,0,1,0,1.56851,0.92,0.4
posterior_only,fragile,weak_cue,0.26,0.09,0.0234,soft,pinch,fragile,0.01,0.9781,0.9563,1.69652,1,0,0,1,0,1.48552,0.92,0.4
posterior_only,fragile,weak_cue,0.26,0.09,0.0234,soft,pinch,fragile,0.014,0.9958,0.9931,1.89895,1,0,0,1,0,1.68795,0.92,0.4
posterior_only,nominal,weak_cue,0.26,0.09,0.0234,pinch,pinch,fragile,0.012,0.9787,0.9591,0.18137,0,1,1,1,0,0.0,0.92,0.4
